timestamp,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,health_status
2025-01-02T01:29:00,62.706,70.393,67.548,55.336,61.752,74.524,59.268,79.961,64.87,82.184,79.477,70.669,1
2025-01-02T01:30:00,66.185,69.366,68.989,53.437,61.328,73.271,58.429,81.641,62.577,79.897,76.474,69.958,1
2025-01-02T01:31:00,67.647,67.548,67.375,53.803,63.869,75.083,59.344,84.503,63.699,81.219,77.282,71.852,1
2025-01-02T01:32:00,65.87,70.601,64.362,54.371,62.056,74.709,59.711,81.216,63.745,80.35,76.678,72.811,1
2025-01-02T01:33:00,65.017,67.809,62.306,,62.237,,57.89,83.683,64.133,79.722,78.697,69.501,1
2025-01-02T01:34:00,65.396,67.843,64.089,55.701,66.416,76.98,59.42,79.75,65.562,79.882,77.949,70.785,1
2025-01-02T01:35:00,63.009,65.288,62.773,52.929,63.973,75.015,62.733,79.091,64.314,80.701,79.817,67.684,1
2025-01-02T01:36:00,63.006,67.329,60.147,52.935,,72.88,59.928,77.202,64.358,79.559,81.054,70.437,1
2025-01-02T01:37:00,64.798,66.791,61.241,55.152,,72.795,59.712,81.476,62.881,78.108,80.089,71.259,1
2025-01-02T01:38:00,62.562,66.596,61.66,53.148,63.591,71.25,59.487,79.444,64.723,81.71,80.962,69.445,1
2025-01-02T01:39:00,63.925,63.167,61.772,52.968,67.618,75.738,60.562,77.474,85.433,78.58,78.365,67.81,1
2025-01-02T01:40:00,62.535,64.758,59.79,53.292,67.06,72.343,61.839,78.742,67.254,78.545,77.981,68.438,1
2025-01-02T01:41:00,64.01,62.543,58.48,52.978,68.393,71.595,62.027,76.952,67.957,75.608,81.321,70.583,1
2025-01-02T01:42:00,61.487,42.979,61.194,51.29,70.677,72.119,,75.02,68.911,,81.639,72.488,1
2025-01-02T01:43:00,60.93,61.411,56.004,,69.576,70.377,63.107,78.402,63.276,,82.689,67.629,1
2025-01-02T01:44:00,59.341,62.866,55.168,51.048,68.942,69.503,60.972,79.127,67.972,76.239,81.048,67.681,1
2025-01-02T01:45:00,62.448,59.718,56.403,53.72,70.423,71.001,61.277,77.187,68.201,77.567,79.728,68.623,1
2025-01-02T01:46:00,58.514,61.657,55.332,52.14,71.449,67.286,60.954,78.021,65.958,76.52,81.073,71.835,1
2025-01-02T01:47:00,,59.012,55.964,53.969,70.778,71.356,63.237,74.519,68.416,75.317,81.868,,1
2025-01-02T01:48:00,55.689,,57.454,,,71.107,63.94,78.531,67.792,74.441,84.559,66.131,1
2025-01-02T01:49:00,56.601,60.269,56.239,52.333,72.494,69.589,61.34,77.916,67.283,74.962,84.231,67.464,1
2025-01-02T01:50:00,55.838,58.304,52.884,54.468,72.191,70.525,,76.726,72.303,73.189,80.475,67.193,1
2025-01-02T01:51:00,56.448,,53.456,53.951,73.689,64.938,65.933,75.284,72.058,73.055,83.754,69.616,1
2025-01-02T01:52:00,56.882,57.562,56.35,54.913,71.117,69.359,61.496,76.939,70.281,73.482,84.845,69.708,1
2025-01-02T01:53:00,53.019,57.175,,,70.938,67.141,63.664,76.54,70.524,72.022,84.483,67.624,1
2025-01-02T01:54:00,56.183,58.275,,55.002,72.005,67.149,65.735,55.682,69.473,73.17,85.538,68.815,1
2025-01-02T01:55:00,53.767,58.793,52.222,57.005,71.473,65.649,63.948,73.808,67.888,71.27,83.917,70.743,1
2025-01-02T01:56:00,53.217,55.146,53.238,58.943,74.573,64.563,65.043,76.16,70.622,71.766,,68.536,1
2025-01-02T01:57:00,52.441,53.896,54.734,,71.689,64.7,68.344,74.297,73.647,71.89,82.99,67.075,1
2025-01-02T01:58:00,52.614,54.153,52.497,55.434,71.847,67.4,67.629,74.967,70.718,72.126,88.183,67.774,1
2025-01-02T01:59:00,52.78,52.741,51.422,58.894,73.6,60.905,67.589,74.034,73.607,69.407,85.307,66.397,1
2025-01-02T02:00:00,52.078,53.617,51.684,55.481,71.984,66.111,68.013,71.598,72.215,68.108,84.442,70.732,1
2025-01-02T02:01:00,50.843,52.112,51.422,58.375,74.862,63.574,,70.881,74.548,69.975,,70.613,1
2025-01-02T02:02:00,48.949,56.06,48.116,56.262,74.155,65.603,70.7,72.31,71.122,70.507,83.826,67.679,1
2025-01-02T02:03:00,51.289,52.909,50.996,57.312,74.506,62.838,67.904,71.893,,90.158,84.148,70.134,1
2025-01-02T02:04:00,46.392,53.178,52.019,57.974,73.836,61.441,66.291,70.492,75.304,70.931,88.028,69.936,1
2025-01-02T02:05:00,49.113,55.088,55.681,59.473,75.491,61.884,90.414,71.567,73.573,69.463,84.85,68.854,1
2025-01-02T02:06:00,48.106,50.618,52.652,58.653,74.962,,71.408,71.736,73.105,67.474,84.388,71.685,1
2025-01-02T02:07:00,48.798,50.792,48.239,59.171,72.092,59.144,69.566,68.113,75.225,69.506,85.085,69.108,1
2025-01-02T02:08:00,47.235,51.98,52.378,61.138,74.866,61.102,71.045,68.741,,48.133,88.376,71.231,1
2025-01-02T02:09:00,49.068,52.313,51.051,38.065,74.946,59.85,70.471,,77.56,70.185,88.415,,1
2025-01-02T02:10:00,46.312,49.57,52.482,62.312,98.35,60.844,70.703,70.751,76.462,67.918,84.291,71.302,1
2025-01-02T02:11:00,46.999,49.968,52.204,60.97,74.055,59.48,74.502,70.319,78.312,66.374,87.573,71.041,1
2025-01-02T02:12:00,47.899,48.14,51.67,62.139,75.117,,71.677,67.767,80.54,70.227,86.825,72.137,1
2025-01-02T02:13:00,46.739,47.451,54.232,62.389,74.295,58.22,73.508,66.52,78.541,,89.993,69.382,1
2025-01-02T02:14:00,45.489,48.736,50.296,63.791,77.674,60.645,74.521,68.441,77.358,66.325,87.951,,1
2025-01-02T02:15:00,45.526,46.829,50.45,62.618,74.126,57.528,73.969,63.902,78.37,66.522,89.945,72.148,1
2025-01-02T02:16:00,46.643,48.336,51.893,64.865,71.828,58.777,70.953,65.28,77.896,65.259,88.078,76.081,1
2025-01-02T02:17:00,46.208,49.478,52.141,64.197,74.894,57.887,74.576,,80.434,65.981,85.969,70.597,1
2025-01-02T02:18:00,48.421,48.617,51.605,66.696,74.706,56.579,77.96,64.582,80.755,65.676,86.628,75.102,1
2025-01-02T02:19:00,41.595,49.699,54.034,66.583,71.979,59.161,76.301,67.582,80.386,65.995,88.165,73.53,1
2025-01-02T02:20:00,47.491,50.549,52.027,66.254,71.985,56.648,75.429,66.376,,66.605,88.001,76.141,1
2025-01-02T02:21:00,48.824,49.631,54.701,68.737,71.619,35.025,77.65,63.231,81.344,66.689,87.616,75.373,1
2025-01-02T02:22:00,46.359,49.353,53.991,65.72,72.283,55.021,74.348,62.533,82.414,66.268,88.495,74.684,1
2025-01-02T02:23:00,48.124,49.36,52.195,67.473,73.342,55.403,76.303,60.084,79.765,65.456,86.601,75.003,1
2025-01-02T02:24:00,52.021,49.823,59.238,69.263,73.457,57.0,77.872,64.473,81.794,64.963,86.634,77.181,1
2025-01-02T02:25:00,48.681,47.598,53.796,68.878,,56.688,76.907,62.653,82.174,62.028,85.334,74.458,1
2025-01-02T02:26:00,50.575,49.24,54.292,70.449,70.287,,79.488,63.515,83.495,64.343,86.426,77.025,1
2025-01-02T02:27:00,51.639,52.256,57.344,71.672,69.722,55.413,,63.211,84.61,65.121,85.22,76.046,1
2025-01-02T02:28:00,,51.015,60.261,70.999,69.876,55.887,78.496,63.719,82.659,64.975,82.782,75.522,1
2025-01-02T02:29:00,50.824,49.685,58.273,70.907,68.254,55.583,76.662,62.795,82.678,65.836,85.447,77.585,1
2025-01-02T02:30:00,,49.336,55.267,72.014,69.894,56.271,78.047,62.847,83.096,66.555,86.412,78.58,1
2025-01-02T02:31:00,50.316,50.135,55.281,72.414,68.943,56.239,59.485,61.717,81.145,65.299,85.542,77.691,1
2025-01-02T02:32:00,53.481,50.276,79.11,72.626,68.415,56.989,79.393,61.765,82.351,67.078,85.519,78.919,1
2025-01-02T02:33:00,54.244,53.164,61.907,72.092,68.188,57.767,80.271,63.155,,,83.837,78.062,1
2025-01-02T02:34:00,53.571,52.815,57.086,70.504,69.775,57.535,78.805,62.028,81.826,66.243,82.799,80.646,1
2025-01-02T02:35:00,53.873,51.734,59.932,72.908,70.486,55.264,78.916,63.241,83.85,65.332,82.561,79.477,1
2025-01-02T02:36:00,53.195,55.745,,71.03,68.198,57.717,81.583,62.675,80.582,65.673,105.356,79.122,1
2025-01-02T02:37:00,57.13,54.0,63.634,71.201,64.462,59.081,78.088,58.459,84.572,65.603,84.274,80.893,1
2025-01-02T02:38:00,56.6,,63.325,72.212,67.101,57.02,77.768,61.088,85.599,68.074,82.313,80.232,1
2025-01-02T02:39:00,58.884,55.977,60.936,73.349,66.079,58.722,76.908,60.951,84.078,64.238,84.12,81.424,1
2025-01-02T02:40:00,57.515,53.245,64.856,72.057,61.318,61.204,77.65,60.073,84.949,64.325,83.441,81.494,1
2025-01-02T02:41:00,56.432,57.43,64.37,,64.127,59.662,79.42,58.738,81.779,65.809,83.005,83.075,1
2025-01-02T02:42:00,60.386,57.619,63.261,73.786,64.942,60.07,78.635,61.167,84.059,65.289,83.356,81.208,1
2025-01-02T02:43:00,60.211,58.291,65.758,,61.941,61.002,81.823,62.612,84.713,69.139,80.248,83.344,1
2025-01-02T02:44:00,62.936,55.698,63.858,73.744,62.706,61.226,76.221,59.735,80.136,70.236,,83.274,1
2025-01-02T02:45:00,61.188,60.656,66.434,74.96,61.14,59.974,76.608,61.518,83.972,68.589,82.061,82.739,1
2025-01-02T02:46:00,60.716,59.334,64.666,76.83,62.78,59.33,76.259,60.511,83.214,65.03,81.699,83.802,1
2025-01-02T02:47:00,62.424,58.623,66.566,91.938,40.565,62.971,80.298,,80.948,64.648,79.272,85.023,1
2025-01-02T02:48:00,58.999,61.291,68.935,,61.55,61.659,78.866,62.909,80.039,66.314,79.881,84.26,1
2025-01-02T02:49:00,59.497,63.097,68.754,71.882,61.456,62.923,76.533,59.412,81.703,66.84,81.87,85.117,1
2025-01-02T02:50:00,64.207,63.806,66.731,69.627,,61.028,79.344,60.408,82.391,67.331,77.57,82.732,1
2025-01-02T02:51:00,66.586,62.096,67.249,,58.118,63.537,79.232,62.549,83.55,67.463,57.304,86.59,1
2025-01-02T02:52:00,63.357,61.3,69.773,69.271,59.056,64.414,77.251,60.055,79.758,67.292,97.893,84.772,1
2025-01-02T02:53:00,63.281,66.112,66.673,72.709,60.173,60.29,76.318,64.282,80.177,69.928,,85.006,1
2025-01-02T02:54:00,65.953,63.266,67.165,70.387,55.879,62.901,78.03,,79.831,65.615,74.622,84.065,1
2025-01-02T02:55:00,64.343,64.605,72.403,72.126,58.303,65.864,77.402,64.1,81.317,64.72,77.267,86.021,1
2025-01-02T02:56:00,66.36,62.298,70.727,70.074,55.698,65.408,75.665,,81.001,71.248,75.372,84.939,1
2025-01-02T02:57:00,66.053,63.939,69.318,69.663,55.997,64.615,76.047,,84.212,69.074,75.943,88.048,1
2025-01-02T02:58:00,67.65,67.073,70.581,68.677,56.47,67.803,,65.197,79.045,70.014,74.259,83.862,1
2025-01-02T02:59:00,67.153,69.628,71.682,68.209,58.953,65.916,73.632,64.359,81.289,69.261,72.881,88.435,1
2025-01-02T03:00:00,64.733,67.815,67.848,68.558,58.397,68.565,73.549,60.57,80.43,70.996,76.611,84.571,1
2025-01-02T03:01:00,66.069,67.999,70.927,70.364,56.702,47.82,74.33,67.787,81.184,72.757,73.158,85.961,1
2025-01-02T03:02:00,66.029,66.184,69.263,68.435,75.394,69.166,72.708,61.242,79.452,70.658,75.118,86.063,1
2025-01-02T03:03:00,66.79,66.981,71.804,67.754,,67.864,71.862,,79.175,70.208,71.848,86.095,1
2025-01-02T03:04:00,65.379,85.834,71.903,66.477,54.218,67.981,71.669,65.365,81.28,,74.852,86.558,1
2025-01-02T03:05:00,65.919,69.554,71.189,64.858,76.709,66.944,74.003,65.776,,71.917,71.793,90.467,1
2025-01-02T03:06:00,65.577,68.297,69.271,64.421,54.908,68.967,71.689,66.37,76.843,72.737,71.889,,1
2025-01-02T03:07:00,67.352,,73.21,65.483,55.818,70.468,71.128,62.809,78.67,73.997,73.979,85.549,1
2025-01-02T03:08:00,67.906,70.76,71.381,66.991,54.609,71.39,71.994,68.261,75.34,73.555,73.414,90.452,1
2025-01-02T03:09:00,65.889,67.716,70.636,67.581,54.403,71.905,70.118,66.389,76.441,75.449,70.728,90.309,1
2025-01-02T03:10:00,66.446,70.273,73.274,63.378,55.621,74.43,68.028,66.109,77.521,78.111,70.635,88.765,1
2025-01-02T03:11:00,64.49,69.365,71.229,66.24,53.539,73.728,71.332,,77.46,73.042,71.14,89.745,1
2025-01-02T03:12:00,64.305,69.108,71.709,64.354,54.735,69.802,71.664,67.782,77.883,76.151,73.41,89.153,1
2025-01-02T03:13:00,63.503,70.813,67.9,63.039,53.849,72.887,74.432,68.92,,75.773,72.752,90.319,1
2025-01-02T03:14:00,66.565,67.861,66.796,62.961,54.512,71.202,69.451,68.358,74.276,77.994,72.457,87.04,1
2025-01-02T03:15:00,66.498,67.985,69.467,63.847,52.312,,69.412,71.536,77.149,76.924,70.411,89.973,1
2025-01-02T03:16:00,64.961,68.792,69.745,62.569,52.612,73.43,66.101,69.193,73.892,78.911,69.446,89.904,1
2025-01-02T03:17:00,63.715,,67.838,62.292,56.088,76.709,69.172,70.904,72.006,78.431,70.351,69.588,1
2025-01-02T03:18:00,63.777,68.428,67.849,62.39,55.625,,69.001,71.335,,79.967,70.038,88.966,1
2025-01-02T03:19:00,60.666,,69.815,58.748,54.769,74.628,68.512,69.823,70.127,78.993,68.622,,1
2025-01-02T03:20:00,61.065,67.213,68.712,59.344,56.072,75.906,68.758,69.406,72.06,78.194,71.983,89.693,1
2025-01-02T03:21:00,63.165,67.955,66.27,62.342,54.93,74.36,64.324,69.883,70.95,78.438,68.233,88.173,1
2025-01-02T03:22:00,62.378,66.124,67.132,57.784,56.744,76.144,67.613,,,81.411,,88.077,1
2025-01-02T03:23:00,62.83,67.307,65.71,59.197,58.148,76.409,65.434,73.186,72.387,79.339,67.131,90.75,1
2025-01-02T03:24:00,59.689,65.048,64.592,56.974,54.246,78.593,62.637,71.823,70.959,79.414,67.631,88.769,1
2025-01-02T03:25:00,61.559,68.499,63.516,59.067,55.839,77.49,64.517,74.664,71.302,79.886,65.268,90.27,1
2025-01-02T03:26:00,59.308,64.56,67.139,55.08,57.766,77.435,61.431,,72.854,80.55,67.682,87.609,1
2025-01-02T03:27:00,59.994,63.691,66.059,53.289,55.685,76.388,63.742,74.932,71.278,79.201,69.362,90.952,1
2025-01-02T03:28:00,59.234,62.783,64.346,54.588,59.309,76.387,61.298,74.562,70.723,81.429,70.473,90.66,1
2025-01-02T03:29:00,57.832,61.066,62.152,56.129,61.131,77.178,65.901,75.525,,79.716,65.401,88.263,1
2025-01-02T03:30:00,56.662,67.776,61.869,54.693,56.463,96.779,58.612,76.568,49.948,83.094,64.847,87.59,1
2025-01-02T03:31:00,57.012,62.799,62.342,52.627,,73.365,62.63,73.707,70.059,82.494,68.521,89.621,1
2025-01-02T03:32:00,54.83,62.49,62.892,56.651,59.346,75.76,60.787,,67.106,81.555,69.147,89.522,1
2025-01-02T03:33:00,53.536,61.63,63.008,55.917,58.06,74.955,64.04,77.441,69.175,84.853,70.352,87.627,1
2025-01-02T03:34:00,55.64,60.758,59.887,54.765,61.329,78.961,62.514,76.508,68.229,,65.641,90.605,1
2025-01-02T03:35:00,54.794,61.632,57.359,54.949,62.971,76.779,59.829,77.792,64.917,,69.947,88.644,1
2025-01-02T03:36:00,53.965,60.085,61.387,52.637,61.324,75.509,60.952,76.44,67.626,81.631,66.806,89.979,1
2025-01-02T03:37:00,56.284,58.487,60.539,52.645,,77.415,60.377,79.303,65.147,84.462,69.69,90.332,1
2025-01-02T03:38:00,52.875,61.202,59.941,54.116,62.295,77.771,59.847,79.84,65.39,,66.881,87.073,1
2025-01-02T03:39:00,51.65,58.717,,53.648,61.432,74.321,58.484,77.998,64.794,84.401,67.776,86.975,1
2025-01-02T03:40:00,52.535,57.791,57.87,55.227,65.115,78.492,62.694,80.201,64.346,83.817,67.668,89.084,1
2025-01-02T03:41:00,51.202,60.801,57.324,51.334,84.729,73.784,60.525,78.519,64.539,86.571,67.649,84.15,1
2025-01-02T03:42:00,48.023,55.087,53.751,55.0,62.99,75.215,61.285,76.284,65.591,85.301,67.687,83.908,1
2025-01-02T03:43:00,49.935,59.752,53.729,53.109,65.218,79.224,60.342,80.726,65.127,83.989,69.444,85.104,1
2025-01-02T03:44:00,51.153,52.932,54.369,53.641,65.315,,61.252,81.554,64.034,84.226,67.728,84.725,1
2025-01-02T03:45:00,48.072,54.181,52.867,53.674,66.807,77.637,57.952,79.635,64.262,83.342,68.046,84.998,1
2025-01-02T03:46:00,50.693,78.098,54.178,52.946,67.049,,61.537,78.806,64.454,82.687,67.142,85.679,1
2025-01-02T03:47:00,47.258,54.118,54.796,53.672,65.425,73.518,59.896,79.464,64.585,83.817,68.457,82.562,1
2025-01-02T03:48:00,49.327,52.047,53.107,53.942,65.61,76.137,58.273,83.035,63.769,85.003,70.133,84.905,1
2025-01-02T03:49:00,48.775,54.122,53.454,54.539,66.462,,58.705,78.396,64.989,84.222,67.645,81.615,1
2025-01-02T03:50:00,47.88,53.513,53.443,55.427,66.806,76.554,,83.492,63.092,86.415,69.356,84.523,1
2025-01-02T03:51:00,,52.868,52.985,55.375,68.161,,61.498,79.053,60.534,84.443,69.392,85.538,1
2025-01-02T03:52:00,44.873,50.084,51.288,52.252,71.228,75.395,59.65,80.156,64.834,85.707,67.044,80.76,1
2025-01-02T03:53:00,46.765,50.757,54.398,56.352,67.027,76.052,59.577,79.113,62.768,83.172,69.928,81.259,1
2025-01-02T03:54:00,67.418,52.825,50.109,54.517,70.263,72.775,57.17,79.952,63.948,84.13,68.76,81.976,1
2025-01-02T03:55:00,47.355,48.729,52.462,,72.565,73.234,,84.06,63.845,85.429,70.271,80.844,1
2025-01-02T03:56:00,48.005,50.373,49.867,55.668,70.231,72.118,61.727,79.029,65.713,86.07,69.31,83.175,1
2025-01-02T03:57:00,47.188,69.24,51.258,54.922,72.706,69.754,59.009,79.432,62.983,85.488,69.572,82.003,1
2025-01-02T03:58:00,46.775,50.377,50.762,55.199,70.614,71.262,63.344,79.922,63.936,86.056,70.701,82.663,1
2025-01-02T03:59:00,,47.369,51.264,55.624,70.257,72.083,60.156,80.715,63.53,83.486,69.102,81.127,1
2025-01-02T04:00:00,48.273,67.447,48.024,56.763,93.843,68.283,61.177,79.807,63.668,84.891,71.051,80.505,1
2025-01-02T04:01:00,48.811,,53.323,57.647,72.315,72.658,60.345,80.956,65.115,86.329,70.083,79.919,1
2025-01-02T04:02:00,47.466,46.515,52.059,58.618,70.692,68.058,59.66,80.036,62.971,83.716,73.046,77.019,1
2025-01-02T04:03:00,47.524,48.013,51.12,54.263,71.328,50.862,62.69,79.537,63.141,82.69,71.453,79.448,1
2025-01-02T04:04:00,47.889,51.94,53.015,57.616,75.491,68.035,62.708,81.958,63.73,84.214,72.541,78.755,1
2025-01-02T04:05:00,50.454,52.381,52.576,58.349,72.452,68.502,62.692,84.022,64.064,83.383,,,1
2025-01-02T04:06:00,50.182,47.893,50.699,58.819,71.873,,60.086,78.253,64.994,83.372,74.985,76.375,1
2025-01-02T04:07:00,50.887,52.906,50.873,80.177,71.158,69.406,44.074,78.744,63.52,84.015,73.033,78.413,1
2025-01-02T04:08:00,50.318,50.903,48.662,59.794,75.508,65.772,61.759,79.629,66.588,82.694,71.509,78.384,1
2025-01-02T04:09:00,51.747,51.705,50.937,60.22,71.579,68.937,64.233,79.319,67.023,85.111,69.918,78.451,1
2025-01-02T04:10:00,51.364,51.719,52.736,62.208,73.645,63.578,64.394,78.937,,83.411,72.333,76.745,1
2025-01-02T04:11:00,49.471,46.219,,62.233,75.896,66.066,64.755,79.431,66.487,80.278,73.54,77.138,1
2025-01-02T04:12:00,51.379,51.198,50.941,61.829,75.046,67.109,61.747,78.344,63.422,81.867,,76.194,1
2025-01-02T04:13:00,55.203,50.1,54.638,62.715,75.832,63.555,84.017,76.625,63.824,79.453,72.596,76.929,1
2025-01-02T04:14:00,51.886,50.811,56.821,61.781,75.351,65.571,64.585,79.746,67.127,79.428,74.194,74.921,1
2025-01-02T04:15:00,52.459,50.542,54.419,63.939,,64.1,64.709,76.237,65.254,83.809,76.89,75.674,1
2025-01-02T04:16:00,55.923,50.283,53.308,63.495,73.304,62.797,65.736,81.197,67.906,81.403,74.281,74.104,1
2025-01-02T04:17:00,53.184,52.748,55.683,,74.041,61.896,66.66,78.797,67.593,60.581,74.544,74.805,1
2025-01-02T04:18:00,57.273,53.92,55.767,64.501,76.101,62.696,70.055,79.45,,80.007,76.714,74.046,1
2025-01-02T04:19:00,53.916,53.61,54.577,85.797,75.028,63.298,68.174,77.405,66.061,81.024,77.378,73.831,1
2025-01-02T04:20:00,63.653,57.074,59.331,69.997,77.073,66.345,71.923,78.739,,82.256,82.338,76.598,2
2025-01-02T04:21:00,59.932,55.641,62.241,71.146,80.084,,74.625,79.196,70.546,82.705,,77.22,2
2025-01-02T04:22:00,63.846,58.353,,75.623,79.012,66.085,73.525,81.161,73.6,84.928,83.336,80.25,2
2025-01-02T04:23:00,62.101,58.517,63.62,,75.865,65.092,73.999,80.181,72.505,83.77,83.754,74.516,2
2025-01-02T04:24:00,43.77,57.596,63.173,74.061,79.215,64.468,71.496,77.043,73.034,80.523,80.793,78.109,2
2025-01-02T04:25:00,65.31,61.295,63.493,,79.148,65.735,73.546,78.876,74.521,80.346,86.052,75.141,2
2025-01-02T04:26:00,,59.127,65.54,71.389,78.309,64.78,71.776,81.665,,60.421,81.99,73.515,2
2025-01-02T04:27:00,66.265,59.829,64.996,74.285,78.259,62.989,76.963,79.044,73.483,80.768,82.593,72.544,2
2025-01-02T04:28:00,45.115,59.692,63.24,75.6,76.33,61.538,,77.327,75.108,80.208,83.69,75.941,2
2025-01-02T04:29:00,65.344,61.613,65.949,71.438,79.179,63.869,76.228,78.74,76.273,78.458,84.043,77.266,2
2025-01-02T04:30:00,44.676,60.543,65.469,73.608,79.139,66.489,80.871,76.194,74.456,76.776,83.682,73.966,2
2025-01-02T04:31:00,64.096,64.319,65.054,75.19,77.939,62.507,76.645,77.131,74.791,81.164,84.405,76.359,2
2025-01-02T04:32:00,64.644,62.713,67.368,74.613,75.003,60.8,77.689,76.058,77.056,76.462,87.7,72.823,2
2025-01-02T04:33:00,69.741,64.496,65.944,78.082,74.622,58.097,78.214,76.717,75.942,78.22,87.066,76.368,2
2025-01-02T04:34:00,68.974,65.181,65.021,73.429,94.414,61.261,79.319,75.437,77.931,78.682,,74.719,2
2025-01-02T04:35:00,70.985,46.553,66.728,76.525,77.06,60.601,77.555,74.452,75.946,78.23,86.884,54.655,2
2025-01-02T04:36:00,69.47,64.359,67.763,76.631,92.841,61.38,59.253,73.507,79.894,77.84,86.5,72.083,2
2025-01-02T04:37:00,72.639,68.534,,76.496,,59.591,77.184,75.98,77.395,75.182,86.891,74.527,2
2025-01-02T04:38:00,72.962,65.293,72.907,76.928,78.092,61.808,80.764,72.559,77.208,74.309,88.466,73.647,2
2025-01-02T04:39:00,71.555,66.681,71.628,77.623,69.365,59.452,79.569,72.682,78.99,74.31,89.741,73.816,2
2025-01-02T04:40:00,70.501,67.603,71.762,76.997,73.383,60.528,79.125,71.116,80.296,77.428,86.642,72.93,2
2025-01-02T04:41:00,70.733,68.762,71.047,75.41,73.491,61.416,82.707,68.365,79.294,75.351,88.099,70.926,2
2025-01-02T04:42:00,69.402,68.805,69.501,76.419,72.834,61.122,83.136,72.436,76.276,76.494,86.568,75.667,2
2025-01-02T04:43:00,69.406,,70.814,73.742,70.71,60.092,80.912,73.956,79.309,73.619,89.216,72.661,2
2025-01-02T04:44:00,69.661,,72.996,77.889,,63.677,79.586,70.87,80.197,70.291,88.634,70.7,2
2025-01-02T04:45:00,72.166,71.135,73.585,77.34,70.314,63.733,81.988,68.16,,73.032,88.31,73.956,2
2025-01-02T04:46:00,69.12,69.783,73.539,79.714,69.024,61.443,82.175,69.589,82.284,75.438,90.892,75.243,2
2025-01-02T04:47:00,71.055,74.501,73.872,79.122,70.778,59.942,83.736,68.555,80.997,74.201,92.074,74.971,2
2025-01-02T04:48:00,68.953,70.612,73.503,78.172,66.941,60.76,81.778,68.806,80.422,72.607,,73.856,2
2025-01-02T04:49:00,70.064,70.708,75.207,75.711,68.009,59.917,82.967,66.69,82.882,72.826,90.327,74.31,2
2025-01-02T04:50:00,71.816,70.554,73.801,76.832,70.055,,82.24,70.029,81.471,71.012,90.164,73.187,2
2025-01-02T04:51:00,69.843,72.642,73.982,76.35,67.325,60.771,85.803,71.411,83.655,71.744,91.911,73.716,2
2025-01-02T04:52:00,72.067,74.683,74.103,77.403,66.836,62.152,82.015,67.911,83.966,73.414,88.116,75.953,2
2025-01-02T04:53:00,72.091,72.209,94.709,77.281,67.251,60.597,80.966,65.937,81.888,73.325,90.793,73.121,2
2025-01-02T04:54:00,70.802,71.541,76.522,80.016,67.785,62.114,84.473,67.594,86.691,71.889,87.061,73.712,2
2025-01-02T04:55:00,67.862,72.764,76.358,78.753,69.273,62.682,84.946,68.122,85.449,68.773,90.215,72.788,2
2025-01-02T04:56:00,68.298,74.025,73.893,74.637,63.927,62.891,83.628,66.057,83.122,69.694,91.009,71.645,2
2025-01-02T04:57:00,69.379,71.47,72.955,74.808,63.635,65.657,83.152,65.942,84.283,69.995,89.069,72.531,2
2025-01-02T04:58:00,68.023,72.306,72.101,75.501,66.746,63.956,82.021,68.038,81.504,71.09,90.212,72.846,2
2025-01-02T04:59:00,66.899,72.178,72.983,73.985,,63.092,85.04,68.257,85.841,70.067,91.33,73.054,2
2025-01-02T05:00:00,70.247,71.72,71.897,75.149,65.562,64.943,85.838,65.711,84.376,71.611,91.359,74.988,2
2025-01-02T05:01:00,66.809,74.22,,71.835,61.863,66.086,86.075,67.473,84.468,72.007,89.646,74.086,2
2025-01-02T05:02:00,,75.349,75.718,72.309,60.943,65.92,83.243,64.565,86.382,72.558,89.32,77.069,2
2025-01-02T05:03:00,66.685,70.661,75.233,72.319,,67.457,84.168,67.287,85.452,71.408,90.594,,2
2025-01-02T05:04:00,61.881,74.107,73.25,73.194,61.81,69.965,83.905,64.481,87.765,71.238,91.703,76.648,2
2025-01-02T05:05:00,62.02,74.796,76.114,,62.547,68.186,85.342,48.746,87.23,71.615,90.001,75.871,2
2025-01-02T05:06:00,58.672,70.244,74.817,69.482,62.247,67.994,82.324,65.066,87.031,71.102,90.567,78.749,2
2025-01-02T05:07:00,64.093,74.349,72.062,74.156,58.955,69.806,83.855,65.609,86.837,70.258,91.112,76.379,2
2025-01-02T05:08:00,63.016,71.547,76.925,,61.713,67.425,83.751,,84.21,68.403,93.011,76.884,2
2025-01-02T05:09:00,61.011,69.2,71.781,66.941,61.166,68.704,83.258,65.786,87.182,67.453,92.318,73.441,2
2025-01-02T05:10:00,61.774,72.985,74.578,69.023,58.545,69.002,82.361,64.237,87.774,69.985,93.184,77.271,2
2025-01-02T05:11:00,59.989,69.943,71.201,69.603,58.231,71.877,84.412,65.843,,69.119,88.387,75.925,2
2025-01-02T05:12:00,61.231,72.39,71.953,69.929,61.26,71.566,83.167,66.219,86.087,69.966,88.987,78.693,2
2025-01-02T05:13:00,60.688,70.633,72.267,,57.687,68.073,80.904,65.515,88.461,66.212,90.055,78.632,2
2025-01-02T05:14:00,57.702,69.879,71.983,66.643,59.707,73.302,80.097,68.761,84.509,69.61,89.127,78.491,2
