COURSE ID,COURSE TITLE,COURSE URL,SESSION,DURATION,COURSE SCHEDULE ( 1H / DAY)
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Vector Databases vs Vector Index ,1H16M,32
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Model Overview: Ollama ,1H46M,33-34
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Model Overview: OpenAI and xAI ,43M,35
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Fine Tuning ,1H47M,36-37
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,RAG Assessment and Evaluation Metrics ,3H45M,38-39-40-41
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Deployment of Gen AI Applications ,1H49M,42-43
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Gen AI Projects ,5H57M,44-45-46-47-48-49
,,,,,
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Introduction to Large Language Models (LLMs) ,11M,1
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Understanding Language AI ,6M,1
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Major Advancements and Technologies ,7M,1
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,The Rise of Attention Mechanisms ,9M,1
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Categories of LLMs Representation and Generative Models ,8M,1
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Applications and Ethical Considerations ,4M,1
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Conclusion and Future Directions ,9M,1
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Hands-On Project 1 - Develop a Generative AI chatbot in Python ,9M,1
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Introduction to Mastering Prompt Engineering for Generative AI ,2M,1
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,The Role of Prompts in AI Models ,2M,1
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Types of Prompts Direct  Indirect  and Contextual ,8M,1
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Technical Foundations of Prompt Engineering ,4M,1
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Best Practices and Common Pitfalls in Prompt Engineering ,4M,1
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Advanced Techniques in Prompt Engineering and Future Trends ,5M,1
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Hands-On Project 2 - Create a Gen AI Text Summarizer in Python ,10M,2
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Introduction to Fine-tuning Large Language Models ,3M,2
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Understanding Language Models ,3M,2
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,The Need for Fine-tuning ,2M,2
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Data Selection for Fine-tuning ,2M,2
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Fine-tuning Techniques and Approaches ,3M,2
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Challenges in Fine-tuning ,4M,2
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Toolkits and Frameworks for Fine-tuning ,3M,2
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Future Trends in Fine-tuning Large Language Models ,2M,2
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Best Practices for Fine-tuning ,3M,2
LLM_06,Generative AI  and   LLMs: Foundations to Hands-on Development,https://havelsan.udemy.com/course/generative-ai-llms-foundations-to-hands-on-development/,Hands-On Project 3 - Fine-tuning a Generative AI application in Python ,2M,2
,,,,,
LLM_07,Mastering LLMs with Ollama  LangChain  CrewAI  Hugging Face,https://havelsan.udemy.com/course/mastering-local-llms-with-ollama-and-python-doing-projects/,Introduction ,4M,1
LLM_07,Mastering LLMs with Ollama  LangChain  CrewAI  Hugging Face,https://havelsan.udemy.com/course/mastering-local-llms-with-ollama-and-python-doing-projects/,Ollama ,2H15M,2-3
LLM_07,Mastering LLMs with Ollama  LangChain  CrewAI  Hugging Face,https://havelsan.udemy.com/course/mastering-local-llms-with-ollama-and-python-doing-projects/,Langchain ,1H50M,4-5
LLM_07,Mastering LLMs with Ollama  LangChain  CrewAI  Hugging Face,https://havelsan.udemy.com/course/mastering-local-llms-with-ollama-and-python-doing-projects/,CrewAI ,41M,6
